gestation_week,bmi,predicted_Y_conc
11.0,20.703125,0.002582606779749988
11.282798833819243,20.703125,0.009644104875929288
11.565597667638484,20.703125,0.015583740602147164
11.848396501457726,20.703125,0.020506547683182358
12.131195335276967,20.703125,0.024517559843813597
12.41399416909621,20.703125,0.027721810808819608
12.696793002915452,20.703125,0.030224334302979113
12.979591836734693,20.703125,0.03213016405107084
13.262390670553936,20.703125,0.033544333777873504
13.545189504373177,20.703125,0.03457187720816585
13.82798833819242,20.703125,0.0353178280667266
14.110787172011662,20.703125,0.03588722007833446
14.393586005830905,20.703125,0.03638508696776818
14.676384839650146,20.703125,0.03690804416417127
14.959183673469388,20.703125,0.03747943674578817
15.241982507288629,20.703125,0.0380848833548685
15.524781341107872,20.703125,0.03870969084493465
15.807580174927114,20.703125,0.03933916606950898
16.090379008746353,20.703125,0.03995861588211388
16.373177842565596,20.703125,0.04055334713627176
16.65597667638484,20.703125,0.04110866668550497
16.93877551020408,20.703125,0.041609881383335906
17.221574344023324,20.703125,0.04204229808328694
17.504373177842567,20.703125,0.04239122363888047
17.78717201166181,20.703125,0.04264196490363886
18.06997084548105,20.703125,0.042780931645395814
18.35276967930029,20.703125,0.04281990066114489
18.635568513119534,20.703125,0.042796015777039564
18.918367346938776,20.703125,0.042747523733544596
19.201166180758015,20.703125,0.04271267127112477
19.483965014577258,20.703125,0.042729705130244836
19.7667638483965,20.703125,0.04283687205136957
20.049562682215743,20.703125,0.04307241877496376
20.332361516034986,20.703125,0.043474592041492136
20.61516034985423,20.703125,0.0440816385914195
20.89795918367347,20.703125,0.0449318051652106
21.18075801749271,20.703125,0.046063338503330206
21.463556851311953,20.703125,0.047514203064675284
21.746355685131196,20.703125,0.04928820723843789
22.029154518950435,20.703125,0.051322823245374835
22.311953352769677,20.703125,0.05354790170391222
22.59475218658892,20.703125,0.055893293232476035
22.877551020408163,20.703125,0.05828884844949229
23.160349854227405,20.703125,0.06066441797338701
23.443148688046648,20.703125,0.06294985242258622
23.72594752186589,20.703125,0.06507500241551595
24.008746355685133,20.703125,0.06696971857060219
24.291545189504372,20.703125,0.06856385150627098
24.574344023323615,20.703125,0.06978725184094835
24.857142857142858,20.703125,0.07056977019306032
11.0,21.237244897959183,0.019345973061936236
11.282798833819243,21.237244897959183,0.023289880203319777
11.565597667638484,21.237244897959183,0.026583188332694165
11.848396501457726,21.237244897959183,0.02929249113375803
12.131195335276967,21.237244897959183,0.03148438229020994
12.41399416909621,21.237244897959183,0.033225455485748484
12.696793002915452,21.237244897959183,0.03458230440407223
12.979591836734693,21.237244897959183,0.03562152272887975
13.262390670553936,21.237244897959183,0.03640970414386964
13.545189504373177,21.237244897959183,0.03701344233274046
13.82798833819242,21.237244897959183,0.037499330979190816
14.110787172011662,21.237244897959183,0.03793396376691926
14.393586005830905,21.237244897959183,0.038383934379624375
14.676384839650146,21.237244897959183,0.038909789840022434
14.959183673469388,21.237244897959183,0.03951944882524286
15.241982507288629,21.237244897959183,0.04019373201319801
15.524781341107872,21.237244897959183,0.040913236131393506
15.807580174927114,21.237244897959183,0.04165855790733498
16.090379008746353,21.237244897959183,0.042410294068528025
16.373177842565596,21.237244897959183,0.043149041342478274
16.65597667638484,21.237244897959183,0.043855396456691356
16.93877551020408,21.237244897959183,0.04450995613867286
17.221574344023324,21.237244897959183,0.04509331711592842
17.504373177842567,21.237244897959183,0.045586076115963645
17.78717201166181,21.237244897959183,0.045968829866284165
18.06997084548105,21.237244897959183,0.0462234082556314
18.35276967930029,21.237244897959183,0.046360003881170314
18.635568513119534,21.237244897959183,0.046417172048489455
18.918367346938776,21.237244897959183,0.04643470122441316
19.201166180758015,21.237244897959183,0.04645237987576575
19.483965014577258,21.237244897959183,0.046509996469371574
19.7667638483965,21.237244897959183,0.046647339472054974
20.049562682215743,21.237244897959183,0.046904197350640296
20.332361516034986,21.237244897959183,0.04732035857195186
20.61516034985423,21.237244897959183,0.04793561160281402
20.89795918367347,21.237244897959183,0.04878974491005109
21.18075801749271,21.237244897959183,0.049922546960487424
21.463556851311953,21.237244897959183,0.05137351992446716
21.746355685131196,21.237244897959183,0.053147524098229766
22.029154518950435,21.237244897959183,0.05518214010516671
22.311953352769677,21.237244897959183,0.05740721856370409
22.59475218658892,21.237244897959183,0.05975261009226791
22.877551020408163,21.237244897959183,0.06214816530928416
